user_id,session_date,device,traffic_source,location,visited,signed_up,viewed_product,added_to_cart,started_checkout,purchased,order_value,session_duration_min
U00311,2026-01-20,Mobile,Social Media,Delhi,1,1,0,0,0,0,0,16.5
U00312,2026-01-23,Mobile,Email,Chennai,1,1,1,1,0,0,0,4.2
U00313,2026-02-23,Mobile,Paid Search,Chennai,1,1,1,0,0,0,0,8.5
U00314,2026-03-14,Tablet,Paid Search,Bengaluru,1,1,1,1,1,0,0,5.2
U00315,2026-03-03,Desktop,Email,Chennai,1,0,0,0,0,0,0,3.5
U00316,2026-03-03,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,6.4
U00317,2026-03-05,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,4.8
U00318,2026-03-15,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,8
U00319,2026-02-22,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,8.5
U00320,2026-03-02,Mobile,Direct,Delhi,1,0,0,0,0,0,0,3.8
U00321,2026-02-22,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,9.5
U00322,2026-01-03,Desktop,Direct,Chennai,1,1,1,0,0,0,0,9.5
U00323,2026-01-12,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.1
U00324,2026-01-20,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,3.9
U00325,2026-01-25,Tablet,Organic Search,Delhi,1,1,1,0,0,0,0,11.4
U00326,2026-03-30,Desktop,Referral,Pune,1,0,0,0,0,0,0,16.5
U00327,2026-01-28,Mobile,Referral,Delhi,1,0,0,0,0,0,0,10.3
U00328,2026-01-16,Mobile,Organic Search,Hyderabad,1,1,0,0,0,0,0,8.9
U00329,2026-02-20,Mobile,Direct,Delhi,1,1,1,0,0,0,0,12.4
U00330,2026-02-09,Mobile,Organic Search,Bengaluru,1,1,1,0,0,0,0,7.4
U00331,2026-01-21,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,4.9
U00332,2026-03-12,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,18.9
U00333,2026-03-17,Mobile,Direct,Delhi,1,0,0,0,0,0,0,8.7
U00334,2026-03-23,Mobile,Direct,Mumbai,1,1,1,0,0,0,0,11.8
U00335,2026-03-23,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,9.5
U00336,2026-01-11,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,3.8
U00337,2026-02-01,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,7.2
U00338,2026-02-16,Desktop,Social Media,Chennai,1,0,0,0,0,0,0,6.7
U00339,2026-02-14,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,5.8
U00340,2026-03-20,Mobile,Organic Search,Mumbai,1,1,1,0,0,0,0,5.8
U00341,2026-01-18,Mobile,Email,Delhi,1,0,0,0,0,0,0,8.2
U00342,2026-03-27,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,8.6
U00343,2026-01-06,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,5.1
U00344,2026-02-28,Mobile,Email,Chennai,1,1,1,0,0,0,0,3.2
U00345,2026-03-27,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,19.5
U00346,2026-01-06,Mobile,Referral,Chennai,1,0,0,0,0,0,0,16.6
U00347,2026-01-15,Desktop,Organic Search,Other,1,1,1,1,1,1,1931.65,4.6
U00348,2026-03-02,Mobile,Referral,Hyderabad,1,0,0,0,0,0,0,9.4
U00349,2026-01-30,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,5.9
U00350,2026-02-15,Desktop,Organic Search,Mumbai,1,1,1,1,1,1,2132.08,18.1
U00351,2026-03-25,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,8.4
U00352,2026-01-17,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,13.8
U00353,2026-03-16,Desktop,Paid Search,Delhi,1,1,1,0,0,0,0,9.7
U00354,2026-03-25,Mobile,Paid Search,Hyderabad,1,1,1,1,1,0,0,5.2
U00355,2026-03-25,Mobile,Social Media,Hyderabad,1,1,0,0,0,0,0,6.6
U00356,2026-01-08,Desktop,Organic Search,Other,1,0,0,0,0,0,0,7.5
U00357,2026-02-19,Mobile,Referral,Delhi,1,0,0,0,0,0,0,11.7
U00358,2026-01-17,Mobile,Referral,Bengaluru,1,1,1,1,1,1,3488.66,14.5
U00359,2026-02-26,Tablet,Organic Search,Mumbai,1,0,0,0,0,0,0,6.5
U00360,2026-02-27,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,6.7
U00361,2026-03-17,Mobile,Referral,Pune,1,1,1,0,0,0,0,2.6
U00362,2026-03-27,Desktop,Paid Search,Delhi,1,0,0,0,0,0,0,2.7
U00363,2026-01-27,Mobile,Email,Pune,1,1,1,0,0,0,0,6.1
U00364,2026-02-27,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,11.9
U00365,2026-02-20,Tablet,Social Media,Mumbai,1,0,0,0,0,0,0,3.1
U00366,2026-02-16,Mobile,Organic Search,Hyderabad,1,1,1,1,0,0,0,6.4
U00367,2026-02-26,Tablet,Referral,Hyderabad,1,0,0,0,0,0,0,5.1
U00368,2026-02-19,Desktop,Paid Search,Delhi,1,1,1,0,0,0,0,1.9
U00369,2026-03-31,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,9
U00370,2026-01-31,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,13.1
U00371,2026-01-29,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,9.4
U00372,2026-01-24,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,7.2
U00373,2026-03-04,Mobile,Paid Search,Hyderabad,1,1,1,1,1,1,3935.99,7.8
U00374,2026-03-09,Desktop,Paid Search,Delhi,1,1,1,1,1,1,3575.79,9.9
U00375,2026-03-19,Mobile,Direct,Other,1,1,1,1,1,0,0,1.7
U00376,2026-03-18,Mobile,Referral,Delhi,1,1,1,0,0,0,0,2.5
U00377,2026-01-23,Desktop,Organic Search,Mumbai,1,1,1,1,0,0,0,3.8
U00378,2026-01-08,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,4.6
U00379,2026-01-13,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,3
U00380,2026-01-01,Mobile,Direct,Delhi,1,1,1,0,0,0,0,12.4
U00381,2026-03-04,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,3.2
U00382,2026-01-27,Desktop,Social Media,Pune,1,0,0,0,0,0,0,13.8
U00383,2026-03-22,Desktop,Social Media,Chennai,1,1,1,0,0,0,0,9.8
U00384,2026-02-10,Desktop,Social Media,Mumbai,1,0,0,0,0,0,0,10.2
U00385,2026-01-09,Desktop,Social Media,Delhi,1,0,0,0,0,0,0,1.8
U00386,2026-01-27,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,1.7
U00387,2026-03-31,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,14.3
U00388,2026-01-21,Mobile,Social Media,Other,1,0,0,0,0,0,0,0.5
U00389,2026-02-15,Desktop,Direct,Other,1,0,0,0,0,0,0,3.1
U00390,2026-02-17,Desktop,Paid Search,Other,1,0,0,0,0,0,0,8.5
U00391,2026-03-09,Tablet,Email,Pune,1,0,0,0,0,0,0,6.6
U00392,2026-01-14,Mobile,Direct,Delhi,1,0,0,0,0,0,0,3.8
U00393,2026-02-11,Mobile,Email,Delhi,1,1,1,1,1,0,0,6.8
U00394,2026-02-28,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,6
U00395,2026-03-16,Mobile,Referral,Bengaluru,1,1,1,0,0,0,0,7.2
U00396,2026-03-03,Tablet,Paid Search,Hyderabad,1,1,0,0,0,0,0,2.4
U00397,2026-01-04,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,8.1
U00398,2026-02-28,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,6.4
U00399,2026-02-03,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,1.7
U00400,2026-01-05,Desktop,Organic Search,Other,1,1,1,1,0,0,0,15.4
U00401,2026-02-01,Mobile,Email,Pune,1,0,0,0,0,0,0,4.5
U00402,2026-03-21,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,17.7
U00403,2026-03-07,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,6.7
U00404,2026-02-04,Desktop,Paid Search,Pune,1,0,0,0,0,0,0,7.9
U00405,2026-01-08,Mobile,Direct,Pune,1,0,0,0,0,0,0,12.1
U00406,2026-02-26,Desktop,Organic Search,Other,1,1,1,0,0,0,0,12.5
U00407,2026-01-25,Mobile,Organic Search,Other,1,0,0,0,0,0,0,6.1
U00408,2026-01-23,Mobile,Organic Search,Other,1,0,0,0,0,0,0,39.7
U00409,2026-02-05,Desktop,Direct,Chennai,1,1,0,0,0,0,0,9.1
U00410,2026-01-25,Mobile,Direct,Bengaluru,1,1,1,0,0,0,0,5.9
U00411,2026-01-17,Mobile,Email,Delhi,1,0,0,0,0,0,0,1.2
U00412,2026-03-04,Tablet,Direct,Bengaluru,1,0,0,0,0,0,0,1.3
U00413,2026-03-05,Tablet,Organic Search,Pune,1,0,0,0,0,0,0,14.8
U00414,2026-03-31,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,7.2
U00415,2026-02-06,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,4
U00416,2026-03-26,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,4.8
U00417,2026-01-05,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,7
U00418,2026-01-24,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,11.1
U00419,2026-03-15,Desktop,Referral,Other,1,0,0,0,0,0,0,3.2
U00420,2026-03-07,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,4.6
U00421,2026-03-31,Desktop,Direct,Other,1,1,1,0,0,0,0,5
U00422,2026-03-14,Desktop,Paid Search,Pune,1,1,1,0,0,0,0,15.6
U00423,2026-02-17,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,6
U00424,2026-01-30,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,4.6
U00425,2026-02-08,Mobile,Email,Mumbai,1,1,1,0,0,0,0,10.9
U00426,2026-03-04,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,11.6
U00427,2026-02-26,Mobile,Social Media,Hyderabad,1,1,1,1,1,1,4601.06,5.5
U00428,2026-03-13,Desktop,Social Media,Pune,1,1,0,0,0,0,0,23.1
U00429,2026-03-02,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,13.5
U00430,2026-01-03,Mobile,Email,Bengaluru,1,1,1,0,0,0,0,7.3
U00431,2026-01-04,Mobile,Direct,Mumbai,1,1,1,0,0,0,0,4.3
U00432,2026-03-30,Desktop,Organic Search,Chennai,1,1,1,1,1,0,0,14.5
U00433,2026-02-18,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,6.1
U00434,2026-01-16,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,0.8
U00435,2026-01-23,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,5.5
U00436,2026-01-26,Desktop,Direct,Hyderabad,1,1,0,0,0,0,0,10.5
U00437,2026-03-20,Mobile,Social Media,Chennai,1,1,0,0,0,0,0,8.5
U00438,2026-01-26,Desktop,Paid Search,Mumbai,1,0,0,0,0,0,0,5
U00439,2026-01-25,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,6.8
U00440,2026-02-11,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,4.8
U00441,2026-03-16,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,9.3
U00442,2026-03-18,Tablet,Social Media,Hyderabad,1,0,0,0,0,0,0,14.3
U00443,2026-02-13,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,1.8
U00444,2026-01-01,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,9.7
U00445,2026-02-05,Desktop,Organic Search,Hyderabad,1,1,1,0,0,0,0,11.2
U00446,2026-01-22,Tablet,Organic Search,Pune,1,1,1,0,0,0,0,3.1
U00447,2026-01-05,Tablet,Social Media,Chennai,1,1,1,1,1,0,0,4.9
U00448,2026-01-19,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,3.8
U00449,2026-03-28,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,4.9
U00450,2026-03-02,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,7.8
U00451,2026-03-27,Desktop,Direct,Delhi,1,1,0,0,0,0,0,7.4
U00452,2026-02-26,Mobile,Referral,Bengaluru,1,1,1,0,0,0,0,6
U00453,2026-01-21,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.1
U00454,2026-03-08,Desktop,Referral,Chennai,1,1,0,0,0,0,0,6.3
U00455,2026-02-22,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,17.5
U00456,2026-03-01,Mobile,Organic Search,Hyderabad,1,1,0,0,0,0,0,3.6
U00457,2026-03-02,Mobile,Organic Search,Mumbai,1,0,0,0,0,0,0,6.5
U00458,2026-03-16,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,5.9
U00459,2026-01-12,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,9.7
U00460,2026-02-11,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,2.9
U00461,2026-03-30,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,16.3
U00462,2026-02-17,Desktop,Referral,Mumbai,1,0,0,0,0,0,0,15.8
U00463,2026-03-26,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,4
U00464,2026-03-12,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,2.8
U00465,2026-03-16,Tablet,Paid Search,Chennai,1,0,0,0,0,0,0,10.3
U00466,2026-03-06,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,3.8
U00467,2026-03-19,Mobile,Organic Search,Mumbai,1,0,0,0,0,0,0,1.9
U00468,2026-02-16,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,23.1
U00469,2026-01-23,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,6.4
U00470,2026-02-12,Tablet,Social Media,Delhi,1,1,1,0,0,0,0,14.9
U00471,2026-03-10,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,4.7
U00472,2026-02-09,Tablet,Email,Pune,1,0,0,0,0,0,0,2.8
U00473,2026-02-25,Mobile,Paid Search,Pune,1,1,1,0,0,0,0,5.5
U00474,2026-03-10,Desktop,Paid Search,Hyderabad,1,1,1,0,0,0,0,6.7
U00475,2026-03-07,Mobile,Email,Other,1,0,0,0,0,0,0,9.9
U00476,2026-02-07,Tablet,Paid Search,Chennai,1,1,1,1,0,0,0,4.5
U00477,2026-03-11,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,6.3
U00478,2026-03-22,Mobile,Paid Search,Pune,1,1,0,0,0,0,0,4.1
U00479,2026-01-05,Tablet,Paid Search,Chennai,1,1,1,0,0,0,0,7.2
U00480,2026-03-19,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,6.1
U00481,2026-03-01,Desktop,Referral,Other,1,1,1,0,0,0,0,5.1
U00482,2026-02-16,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,10.4
U00483,2026-03-17,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,7.7
U00484,2026-02-09,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,4.8
U00485,2026-01-24,Mobile,Email,Pune,1,1,1,1,0,0,0,8.4
U00486,2026-01-18,Desktop,Organic Search,Other,1,0,0,0,0,0,0,6.4
U00487,2026-03-16,Mobile,Paid Search,Bengaluru,1,1,1,1,1,1,6601.48,9.8
U00488,2026-03-30,Mobile,Organic Search,Pune,1,1,1,0,0,0,0,12.3
U00489,2026-03-24,Tablet,Organic Search,Bengaluru,1,0,0,0,0,0,0,27.1
U00490,2026-03-09,Desktop,Referral,Other,1,0,0,0,0,0,0,2.5
U00491,2026-03-03,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,13.8
U00492,2026-01-07,Desktop,Organic Search,Hyderabad,1,1,1,1,1,1,5115.37,10.1
U00493,2026-03-23,Mobile,Paid Search,Hyderabad,1,1,1,1,0,0,0,10
U00494,2026-01-15,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,17
U00495,2026-03-20,Mobile,Organic Search,Hyderabad,1,1,0,0,0,0,0,4.2
U00496,2026-03-07,Mobile,Direct,Delhi,1,0,0,0,0,0,0,3.2
U00497,2026-02-05,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,3.1
U00498,2026-02-28,Mobile,Social Media,Other,1,0,0,0,0,0,0,2.6
U00499,2026-03-12,Tablet,Referral,Mumbai,1,1,0,0,0,0,0,4.6
U00500,2026-01-29,Tablet,Referral,Delhi,1,1,1,1,1,1,2437.55,2.3
U00501,2026-01-25,Desktop,Referral,Bengaluru,1,1,1,0,0,0,0,5.2
U00502,2026-02-24,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,13.2
U00503,2026-01-21,Mobile,Organic Search,Delhi,1,1,1,1,0,0,0,4.1
U00504,2026-02-18,Desktop,Email,Pune,1,0,0,0,0,0,0,2
U00505,2026-01-12,Desktop,Paid Search,Other,1,0,0,0,0,0,0,8.2
U00506,2026-01-08,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,11.5
U00507,2026-03-26,Desktop,Email,Hyderabad,1,0,0,0,0,0,0,10.4
U00508,2026-02-10,Desktop,Direct,Pune,1,1,1,0,0,0,0,7.1
U00509,2026-01-24,Tablet,Organic Search,Pune,1,0,0,0,0,0,0,10.8
U00510,2026-02-05,Desktop,Direct,Mumbai,1,1,0,0,0,0,0,2.4
U00511,2026-01-02,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,12.2
U00512,2026-01-29,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,1.1
U00513,2026-01-13,Tablet,Organic Search,Bengaluru,1,0,0,0,0,0,0,8.7
U00514,2026-03-30,Desktop,Social Media,Bengaluru,1,0,0,0,0,0,0,18.6
U00515,2026-01-07,Mobile,Referral,Chennai,1,1,1,0,0,0,0,9.8
U00516,2026-02-09,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,8.5
U00517,2026-02-28,Mobile,Social Media,Chennai,1,1,0,0,0,0,0,6.4
U00518,2026-02-27,Desktop,Direct,Other,1,0,0,0,0,0,0,8.6
U00519,2026-01-11,Tablet,Paid Search,Pune,1,0,0,0,0,0,0,7.1
U00520,2026-01-29,Mobile,Social Media,Other,1,0,0,0,0,0,0,6.2
U00521,2026-01-17,Mobile,Organic Search,Pune,1,1,0,0,0,0,0,7.8
U00522,2026-01-13,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,4.8
U00523,2026-01-09,Tablet,Email,Pune,1,1,1,1,1,0,0,9.9
U00524,2026-02-11,Desktop,Paid Search,Other,1,0,0,0,0,0,0,10.8
U00525,2026-01-09,Desktop,Organic Search,Other,1,0,0,0,0,0,0,3.7
U00526,2026-01-21,Mobile,Social Media,Delhi,1,1,0,0,0,0,0,6.2
U00527,2026-03-19,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,5.4
U00528,2026-01-27,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.3
U00529,2026-02-24,Mobile,Social Media,Hyderabad,1,1,1,0,0,0,0,2.8
U00530,2026-02-04,Desktop,Organic Search,Other,1,0,0,0,0,0,0,6.5
U00531,2026-02-09,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,4.4
U00532,2026-03-30,Tablet,Email,Pune,1,0,0,0,0,0,0,3.5
U00533,2026-01-12,Tablet,Organic Search,Chennai,1,0,0,0,0,0,0,4.9
U00534,2026-03-13,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,0.9
U00535,2026-01-29,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.5
U00536,2026-01-05,Tablet,Social Media,Bengaluru,1,1,1,1,1,0,0,10.1
U00537,2026-03-01,Desktop,Email,Chennai,1,0,0,0,0,0,0,11.7
U00538,2026-01-19,Mobile,Email,Mumbai,1,1,1,1,1,0,0,1.9
U00539,2026-02-04,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,3.9
U00540,2026-02-15,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,5.2
U00541,2026-02-15,Tablet,Organic Search,Bengaluru,1,0,0,0,0,0,0,4.1
U00542,2026-02-14,Mobile,Paid Search,Pune,1,1,1,0,0,0,0,12.2
U00543,2026-02-08,Mobile,Direct,Hyderabad,1,1,0,0,0,0,0,6.8
U00544,2026-02-10,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,21.8
U00545,2026-03-30,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,7
U00546,2026-01-18,Mobile,Organic Search,Delhi,1,1,1,0,0,0,0,5.7
U00547,2026-02-28,Mobile,Social Media,Chennai,1,1,0,0,0,0,0,7.9
U00548,2026-03-28,Desktop,Email,Delhi,1,1,1,0,0,0,0,16.9
U00549,2026-01-30,Mobile,Email,Other,1,0,0,0,0,0,0,4.5
U00550,2026-03-06,Desktop,Direct,Hyderabad,1,1,1,0,0,0,0,10.2
U00551,2026-03-31,Mobile,Social Media,Hyderabad,1,1,1,1,0,0,0,13.2
U00552,2026-03-25,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,7.6
U00553,2026-02-10,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,8.2
U00554,2026-03-26,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,3.2
U00555,2026-02-24,Desktop,Social Media,Chennai,1,0,0,0,0,0,0,8.4
U00556,2026-02-28,Mobile,Social Media,Hyderabad,1,1,1,0,0,0,0,4.3
U00557,2026-02-14,Mobile,Email,Hyderabad,1,1,1,0,0,0,0,7.9
U00558,2026-03-25,Mobile,Email,Chennai,1,0,0,0,0,0,0,0.6
U00559,2026-03-08,Desktop,Direct,Pune,1,0,0,0,0,0,0,11.1
U00560,2026-01-17,Desktop,Social Media,Chennai,1,1,1,0,0,0,0,1.7
U00561,2026-03-23,Desktop,Referral,Mumbai,1,0,0,0,0,0,0,20.4
U00562,2026-03-15,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,4.2
U00563,2026-01-20,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,6.7
U00564,2026-01-23,Mobile,Direct,Delhi,1,0,0,0,0,0,0,8.1
U00565,2026-03-05,Mobile,Paid Search,Pune,1,0,0,0,0,0,0,4.9
U00566,2026-01-08,Mobile,Referral,Bengaluru,1,1,1,0,0,0,0,11.4
U00567,2026-03-06,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,4.6
U00568,2026-03-01,Mobile,Organic Search,Other,1,1,1,0,0,0,0,3.4
U00569,2026-01-07,Desktop,Social Media,Other,1,1,1,1,1,0,0,8
U00570,2026-01-04,Mobile,Organic Search,Bengaluru,1,1,1,0,0,0,0,7.4
U00571,2026-01-28,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,26.5
U00572,2026-01-19,Desktop,Referral,Bengaluru,1,0,0,0,0,0,0,16.3
U00573,2026-01-06,Mobile,Organic Search,Chennai,1,1,1,0,0,0,0,8.3
U00574,2026-01-26,Desktop,Organic Search,Chennai,1,1,1,1,1,1,3720.03,9.8
U00575,2026-02-09,Desktop,Social Media,Mumbai,1,0,0,0,0,0,0,7.3
U00576,2026-01-19,Tablet,Paid Search,Pune,1,0,0,0,0,0,0,3
U00577,2026-03-22,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,6.3
U00578,2026-01-21,Tablet,Social Media,Pune,1,0,0,0,0,0,0,3.3
U00579,2026-01-05,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,6.4
U00580,2026-01-17,Mobile,Organic Search,Hyderabad,1,1,1,1,0,0,0,17.2
U00581,2026-02-07,Mobile,Referral,Chennai,1,0,0,0,0,0,0,8.5
U00582,2026-03-03,Tablet,Direct,Hyderabad,1,0,0,0,0,0,0,3.1
U00583,2026-02-09,Mobile,Referral,Chennai,1,1,1,0,0,0,0,3.5
U00584,2026-01-07,Mobile,Referral,Pune,1,0,0,0,0,0,0,1.4
U00585,2026-01-27,Desktop,Organic Search,Bengaluru,1,1,1,1,1,1,1982.23,5.7
U00586,2026-01-31,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,9.5
U00587,2026-03-03,Mobile,Organic Search,Bengaluru,1,1,0,0,0,0,0,4.6
U00588,2026-01-26,Mobile,Referral,Hyderabad,1,0,0,0,0,0,0,3.7
U00589,2026-03-11,Mobile,Direct,Mumbai,1,1,0,0,0,0,0,12.9
U00590,2026-01-31,Mobile,Email,Pune,1,0,0,0,0,0,0,3.3
U00591,2026-01-12,Mobile,Direct,Chennai,1,0,0,0,0,0,0,7.9
U00592,2026-01-15,Desktop,Email,Mumbai,1,0,0,0,0,0,0,5
U00593,2026-02-27,Mobile,Paid Search,Other,1,0,0,0,0,0,0,3.9
U00594,2026-01-01,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,5.4
U00595,2026-03-03,Desktop,Organic Search,Hyderabad,1,1,1,0,0,0,0,3.4
U00596,2026-02-28,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,7.1
U00597,2026-03-31,Desktop,Email,Chennai,1,1,1,1,1,0,0,9.1
U00598,2026-02-06,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,11.7
U00599,2026-01-06,Mobile,Social Media,Chennai,1,1,0,0,0,0,0,6.3
U00600,2026-01-24,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,4.2
U00601,2026-02-16,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,10.3
U00602,2026-03-05,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,4.3
U00603,2026-02-05,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,9.1
U00604,2026-03-24,Mobile,Paid Search,Pune,1,0,0,0,0,0,0,7.1
U00605,2026-02-25,Mobile,Referral,Pune,1,1,1,0,0,0,0,6.2
U00606,2026-03-23,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,3.5
U00607,2026-03-21,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,4.1
U00608,2026-01-17,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,9.2
U00609,2026-01-11,Mobile,Direct,Mumbai,1,1,1,0,0,0,0,7.8
U00610,2026-01-04,Desktop,Direct,Other,1,1,1,0,0,0,0,5.1
U00611,2026-03-21,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,7.9
U00612,2026-01-09,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,8
U00613,2026-03-28,Desktop,Paid Search,Mumbai,1,1,0,0,0,0,0,11.9
U00614,2026-03-15,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,8.6
U00615,2026-03-31,Desktop,Direct,Mumbai,1,1,1,1,0,0,0,1.6
U00616,2026-02-08,Tablet,Email,Mumbai,1,1,1,0,0,0,0,6.7
U00617,2026-03-08,Mobile,Organic Search,Hyderabad,1,1,0,0,0,0,0,12.8
U00618,2026-03-25,Mobile,Organic Search,Hyderabad,1,1,0,0,0,0,0,22.2
U00619,2026-03-22,Desktop,Organic Search,Bengaluru,1,1,0,0,0,0,0,5.4
U00620,2026-02-16,Desktop,Email,Chennai,1,0,0,0,0,0,0,11.4
U00621,2026-01-28,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,1.8
U00622,2026-01-01,Mobile,Direct,Pune,1,1,1,1,0,0,0,9.3
U00623,2026-02-05,Mobile,Direct,Bengaluru,1,1,0,0,0,0,0,8.7
